class name,time,location,instructors,dates,campus
RED 3313 - Language and Literacy Development,Tu 10:00AM - 12:40PM,Ziff Education Bldg 147,Maria Tsalikis,11/19/2024 - 11/19/2024,Modesto A. Maidique Campus
RED 3313 - Language and Literacy Development,Tu 10:00AM - 12:40PM,Ziff Education Bldg 147,Maria Tsalikis,12/03/2024 - 12/03/2024,Modesto A. Maidique Campus
RED 4100 - Emergent Literacy,Tu 5:00PM - 7:40PM,Ziff Education Bldg 163,Jennifer Mirabal,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
RED 4311 - Content and Methods of Teaching Intermediate and Secondary Literacy,Tu 11:00AM - 1:40PM,Ocean Bank Convoc Center 121,Helen Robbins,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
SCE 4310 - Content and Methods of Teaching Elementary Science,Th 5:00PM - 7:40PM,Ziff Education Bldg 115,Sherwin Jose,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
SCE 4310 - Content and Methods of Teaching Elementary Science,Tu 1:00PM - 3:35PM,Ziff Education Bldg 115,Sherwin Jose,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
SCE 4311 - Advanced Content and Methods of Teaching Elementary Science,Th 1:00PM - 3:40PM,Ziff Education Bldg 115,Sherwin Jose,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
SMT 3100 - Knowing and Learning in Mathematics and Science,MoWe 10:30AM - 11:45AM,Ziff Education Bldg 101,Ingelise Giles,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
SMT 4301 - Classroom Interactions in Mathematics and Science Teaching,TuTh 9:30AM - 10:45AM,Ziff Education Bldg 101,Maria Fernandez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
SMT 6055 - Research and Teaching for Change in STEM Education,We 5:00PM - 7:40PM,Ziff Education Bldg 263,Barbara King,08/28/2024 - 08/28/2024,Modesto A. Maidique Campus
SMT 6055 - Research and Teaching for Change in STEM Education,We 5:00PM - 7:40PM,Ziff Education Bldg 263,Barbara King,09/11/2024 - 09/11/2024,Modesto A. Maidique Campus
SMT 6055 - Research and Teaching for Change in STEM Education,We 5:00PM - 7:40PM,Ziff Education Bldg 263,Barbara King,09/25/2024 - 09/25/2024,Modesto A. Maidique Campus
SMT 6055 - Research and Teaching for Change in STEM Education,We 5:00PM - 7:40PM,Ziff Education Bldg 263,Barbara King,10/09/2024 - 10/09/2024,Modesto A. Maidique Campus
SMT 6055 - Research and Teaching for Change in STEM Education,We 5:00PM - 7:40PM,Ziff Education Bldg 263,Barbara King,10/23/2024 - 10/23/2024,Modesto A. Maidique Campus
SMT 6055 - Research and Teaching for Change in STEM Education,We 5:00PM - 7:40PM,Ziff Education Bldg 263,Barbara King,11/06/2024 - 11/06/2024,Modesto A. Maidique Campus
SMT 6055 - Research and Teaching for Change in STEM Education,We 5:00PM - 7:40PM,Ziff Education Bldg 263,Barbara King,11/20/2024 - 11/20/2024,Modesto A. Maidique Campus
SMT 6055 - Research and Teaching for Change in STEM Education,We 5:00PM - 7:40PM,Ziff Education Bldg 263,Barbara King,12/04/2024 - 12/04/2024,Modesto A. Maidique Campus
SSE 4118 - Social Studies and Foundations in Early Childhood Education,Tu 3:30PM - 4:45PM,Ziff Education Bldg 135,Andrea Adelman,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
SSE 4312 - Content and Methods of Teaching Elementary Social Studies,Mo 12:30PM - 1:45PM,Ziff Education Bldg 147,Rebecca Christ,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
SSE 4312 - Content and Methods of Teaching Elementary Social Studies,Mo 5:00PM - 7:40PM,Ziff Education Bldg 147,Sherrie Beeson,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
SSE 4352 - Pedagogies and Content of Elementary Social Studies,Tu 5:00PM - 7:40PM,Ziff Education Bldg 147,Sherrie Beeson,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
SSE 4384C - Special Teaching Laboratory: Social Studies,We 6:15PM - 9:15PM,Ziff Education Bldg 147,"Daniel Quiros,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TSL 3080 - ESOL Principles and Practices I,Th 5:00PM - 7:40PM,Parking Garage 6 115,Rita Menendez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TSL 4081 - ESOL Issues: Principles and Practices II,Mo 10:00AM - 12:40PM,Charles E. Perry (PC) 449,Ivian Destro Boruchowski,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TSL 6908 - Field Component,Fr 5:00PM - 7:40PM,Charles E. Perry (PC) 449,Ryan Pontier,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TSL 7663 - Theoretical Foundations of Languaging,We 5:00PM - 7:40PM,Ziff Education Bldg 135,Ryan Pontier,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
DAA 1200 - Ballet Techniques I,TuTh 3:30PM - 4:45PM,Viertes Haus 100,Pioneer Winter,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
DAA 1500 - Jazz Dance Technique I,TuTh 5:00PM - 6:15PM,Viertes Haus 100,Pioneer Winter,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
FIL 2000 - Film Appreciation,TuTh 2:00PM - 3:15PM,Deuxieme Maison 193,Daniel Mitan,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
THE 2000 - Theatre Appreciation,TuTh 9:30AM - 10:45AM,Graham Center 140,Daniel Mitan,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
THE 2000 - Theatre Appreciation,TuTh 11:00AM - 12:15PM,Ryder Business 130,Daniel Mitan,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
THE 2000 - Theatre Appreciation,TuTh 12:30PM - 1:45PM,Ryder Business 130,Daniel Mitan,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
THE 3243 - History of Musical Theatre in America,TuTh 2:00PM - 3:15PM,Graham Center 289,Olivia de Guzman,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
THE 4110 - Theatre History I,MoWeFr 11:00AM - 11:50AM,Deuxieme Maison 164,Michael Yawney,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
THE 4314 - Classical Dramatic Literature,TuTh 12:30PM - 1:45PM,Graham Center 278B,Ivan Lopez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 2010 - Introduction to Design,MoWeFr 10:00AM - 10:50AM,Wertheim Prf Arts Ctr 116,Jennifer Ivey,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 2210 - Stagecraft I,MoWeFr 11:00AM - 12:50PM,Wertheim Prf Arts Ctr 117,Christopher Goslin,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 2220 - Stage Lighting,MoWeFr 12:00PM - 12:50PM,Wertheim Prf Arts Ctr 126,Anthony Galaska,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 2290L - Technical Theatre Lab I,MoWe 3:30PM - 6:15PM,Wertheim Prf Arts Ctr 117,Christopher Goslin,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 2290L - Technical Theatre Lab I,TuTh 3:30PM - 6:15PM,Wertheim Prf Arts Ctr 117,Christopher Goslin,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 2290L - Technical Theatre Lab I,MoWe 3:30PM - 6:15PM,Wertheim Prf Arts Ctr 128,Keena Brown,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 2290L - Technical Theatre Lab I,TuTh 3:30PM - 6:15PM,Wertheim Prf Arts Ctr 128,Keena Brown,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 2291L - Technical Theatre Lab II,MoWe 3:30PM - 6:15PM,Wertheim Prf Arts Ctr 117,Christopher Goslin,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 2291L - Technical Theatre Lab II,TuTh 3:30PM - 6:15PM,Wertheim Prf Arts Ctr 117,Christopher Goslin,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 2291L - Technical Theatre Lab II,MoWe 3:30PM - 6:15PM,Wertheim Prf Arts Ctr 128,Keena Brown,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 2291L - Technical Theatre Lab II,TuTh 3:30PM - 6:15PM,Wertheim Prf Arts Ctr 128,Keena Brown,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 2292L - Technical Theatre Lab III,MoWe 3:30PM - 6:15PM,Wertheim Prf Arts Ctr 117,Christopher Goslin,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 2292L - Technical Theatre Lab III,TuTh 3:30PM - 6:15PM,Wertheim Prf Arts Ctr 117,Christopher Goslin,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 2292L - Technical Theatre Lab III,MoWe 3:30PM - 6:15PM,Wertheim Prf Arts Ctr 128,Keena Brown,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 2292L - Technical Theatre Lab III,TuTh 3:30PM - 6:15PM,Wertheim Prf Arts Ctr 128,Keena Brown,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 2332 - Costume Technology,TuTh 9:30AM - 12:15PM,Wertheim Prf Arts Ctr 128,Marina Pareja,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 3045 - Costume Design I,MoWeFr 11:00AM - 12:50PM,Wertheim Prf Arts Ctr 116,Marina Pareja,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 3073 - Stage Rendering,MoWeFr 1:00PM - 2:50PM,Wertheim Prf Arts Ctr 116,Jennifer Ivey,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 3250 - Computer Aided Design for Theatre,MoWeFr 9:00AM - 9:50AM,Wertheim Prf Arts Ctr 116,Anthony Galaska,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 3293L - Technical Theatre Lab IV,MoWe 3:30PM - 6:15PM,Wertheim Prf Arts Ctr 117,Christopher Goslin,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 3293L - Technical Theatre Lab IV,TuTh 3:30PM - 6:15PM,Wertheim Prf Arts Ctr 117,Christopher Goslin,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 3293L - Technical Theatre Lab IV,MoWe 3:30PM - 6:15PM,Wertheim Prf Arts Ctr 128,Keena Brown,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 3293L - Technical Theatre Lab IV,TuTh 3:30PM - 6:15PM,Wertheim Prf Arts Ctr 128,Keena Brown,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPA 3930 - Special Topics in Theatre,TuTh 2:00PM - 3:15PM,Wertheim Prf Arts Ctr 128,Marina Pareja,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 1110 - Acting I,MoWeFr 11:00AM - 12:50PM,Wertheim Prf Arts Ctr 120,Justin Packard,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 1110 - Acting I,TuTh 12:30PM - 3:15PM,Deuxieme Maison 150,Joel Murray,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 1110 - Acting I,MoWe 1:00PM - 2:50PM,SCH. INTER.&PUBLIC AFFAIRS 125,Daniel Mitan,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 2100 - Introduction to Acting,TuTh 11:00AM - 12:15PM,Deuxieme Maison 150,Justin Packard,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 2100 - Introduction to Acting,MoWe 10:00AM - 11:15AM,Deuxieme Maison 150,Ivan Lopez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 2100 - Introduction to Acting,MoWe 5:40PM - 6:55PM,Deuxieme Maison 150,Israel Garcia,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 2100 - Introduction to Acting,MoWe 1:00PM - 2:15PM,Deuxieme Maison 150,"Melvin Huffnagle,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 2112 - Acting III,MoWeFr 1:00PM - 2:50PM,Wertheim Prf Arts Ctr 120,"Lesley-Ann Timlick,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 2112 - Acting III,TuTh 12:30PM - 3:15PM,Wertheim Prf Arts Ctr 120,"Lesley-Ann Timlick,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 2161 - Theatre Voice and Movement II,MoWeFr 9:00AM - 10:50AM,Viertes Haus 100,Rebecca Covey,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 2161 - Theatre Voice and Movement II,TuTh 9:30AM - 12:15PM,Viertes Haus 100,Rebecca Covey,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 2653 - Playscript Analysis,MoWeFr 2:00PM - 2:50PM,Deuxieme Maison 164,Anthony Galaska,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 3164 - Theatre Voice and Movement III,MoWeFr 9:00AM - 10:50AM,Wertheim Prf Arts Ctr 120,"Lesley-Ann Timlick,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 3265 - Introduction to Acting/Directing for TV/Film,TuTh 9:30AM - 10:45AM,Deuxieme Maison 150,Phillip Church,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 3310 - Directing I,MoWeFr 1:00PM - 2:50PM,Viertes Haus 100,Michael Yawney,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 3530 - Stage Combat I,TuTh 8:00AM - 9:15AM,Wertheim Prf Arts Ctr 120,Daniel Mitan,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 3923 - Musical Theatre Workshop I,TuTh 9:30AM - 12:15PM,Wertheim Prf Arts Ctr 120,Olivia de Guzman,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 4114 - Acting V,MoWeFr 11:00AM - 12:50PM,Viertes Haus 100,Rebecca Covey,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 4224 - Acting VII,MoWeFr 3:00PM - 4:50PM,Deuxieme Maison 150,Melvin Huffnagle,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 4532 - Stage Combat II,TuTh 8:00AM - 9:15AM,Wertheim Prf Arts Ctr 120,Daniel Mitan,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 4600 - Playwriting I,TuTh 12:30PM - 3:15PM,Graham Center 280,Michael Yawney,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 4601 - Playwriting II,TuTh 12:30PM - 3:15PM,Graham Center 280,Michael Yawney,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
TPP 4920 - Advanced Actor's Workshop I,MoWeFr 11:00AM - 12:50PM,Viertes Haus 100,Rebecca Covey,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
WST 3015 - Introduction to Global Gender and Women's Studies,MoWe 10:00AM - 11:15AM,College of Business Complex142,Maria-Luisa Veisaga,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
WST 3114 - Sex Trafficking: Building Solutions,Mo 5:00PM - 6:15PM,Ryder Business 130,Sondra Skelaney,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
WST 4504 - Feminist Theory,Tu 11:00AM - 12:15PM,Academic Health Center 4 -302,Marie Alexandra Cornelius,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
WST 5507 - Feminist Theory,Tu 11:00AM - 12:15PM,Academic Health Center 4 -302,Marie Alexandra Cornelius,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
class name,time,location,instructors,dates,campus
BSC 4363 - Biodiversity in the Caribbean Basin,MoWeFr 11:00AM - 11:50AM,Green Library 100,"F Javier Francisco Ortega,",08/26/2024 - 10/16/2024,Modesto A. Maidique Campus
BSC 4363 - Biodiversity in the Caribbean Basin,Fr 11:00AM - 11:50AM,Rafael Diaz-Balart 1100,Lauralis Correa,10/18/2024 - 10/18/2024,Modesto A. Maidique Campus
BSC 4363 - Biodiversity in the Caribbean Basin,MoWe 11:00AM - 11:50AM,Green Library 100,"F Javier Francisco Ortega,",10/21/2024 - 10/23/2024,Modesto A. Maidique Campus
BSC 4363 - Biodiversity in the Caribbean Basin,Fr 11:00AM - 11:50AM,Rafael Diaz-Balart 1100,Lauralis Correa,10/25/2024 - 10/25/2024,Modesto A. Maidique Campus
BSC 4363 - Biodiversity in the Caribbean Basin,MoWeFr 11:00AM - 11:50AM,Green Library 100,"F Javier Francisco Ortega,",10/28/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 4931 - Senior Seminar,We 11:00AM - 12:15PM,"Comp, Arts, Sci & Educat 136",John Geiger,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 4931 - Senior Seminar,We 12:30PM - 1:45PM,"Comp, Arts, Sci & Educat 136",John Geiger,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 4931 - Senior Seminar,Tu 3:30PM - 4:45PM,Chem & Physics 115,John Cozza,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 4931 - Senior Seminar,Tu 2:00PM - 3:15PM,Academic Health Center 4 -202,Paul Sharp,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 5406 - Forensic Biology,TuTh 11:00AM - 12:15PM,Charles E. Perry (PC) 419,Jeffrey Wells,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 6457 - Introduction to Biological Research,We 1:00PM - 3:30PM,Owa Ehan 100,Matthew DeGennaro,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PCB 3043 - Ecology,MoWeFr 3:00PM - 3:50PM,College of Business Complex155,John Cozza,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PCB 4023 - Cell Biology,MoWe 12:30PM - 1:45PM,Academic Health Center 3 -110,Laura Serbus,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PCB 4023 - Cell Biology,TuTh 12:30PM - 1:45PM,Chem & Physics 145,Leung Kim,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ZOO 3731 - Human Anatomy,TuTh 9:30AM - 10:45AM,SCH. INTER.&PUBLIC AFFAIRS 125,Ana Paula Benaduce,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ZOO 3731L - Human Anatomy Demonstration,Tu 11:00AM - 12:15PM,Rafael Diaz-Balart 1100,"Ana Paula Benaduce,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ZOO 3731L - Human Anatomy Demonstration,We 9:30AM - 11:05AM,Charles E. Perry (PC) 444,Andoni Mercado Noriega,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ZOO 3731L - Human Anatomy Demonstration,Tu 11:00AM - 12:15PM,Rafael Diaz-Balart 1100,"Ana Paula Benaduce,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ZOO 3731L - Human Anatomy Demonstration,We 11:15AM - 12:50PM,Charles E. Perry (PC) 444,Andoni Mercado Noriega,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ZOO 3731L - Human Anatomy Demonstration,Tu 11:00AM - 12:15PM,Rafael Diaz-Balart 1100,"Ana Paula Benaduce,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ZOO 3731L - Human Anatomy Demonstration,We 1:00PM - 2:35PM,Charles E. Perry (PC) 444,Andoni Mercado Noriega,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ZOO 3731L - Human Anatomy Demonstration,Tu 11:00AM - 12:15PM,Rafael Diaz-Balart 1100,"Ana Paula Benaduce,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ZOO 3731L - Human Anatomy Demonstration,We 2:45PM - 4:20PM,Charles E. Perry (PC) 444,Vanessa Ruiz,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
ZOO 4733 - Survey of Regional Anatomy,Tu 5:00PM - 7:40PM,Academic Health Center 3 -110,Ferdinand Gomez,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BOT 4601 - General Plant Ecology,TuTh 12:30PM - 1:45PM,"Comp, Arts, Sci & Educat 135",Oscar Valverde-Barrantes,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
MCB 2000 - Introductory Microbiology,TuTh 12:30PM - 1:45PM,Rafael Diaz-Balart 1100,Mariana Reis Maier,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PCB 4467C - Marine Protected Areas,TuTh 1:00PM - 2:15PM,Graham Center 287B,Claudia Collado Vides,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PCB 4467C - Marine Protected Areas,Tu 3:00PM - 5:30PM,SCH. INTER.&PUBLIC AFFAIRS 100,Claudia Collado Vides,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PCB 4467C - Marine Protected Areas,TuTh 1:00PM - 2:15PM,Graham Center 287B,Claudia Collado Vides,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
PCB 4467C - Marine Protected Areas,Tu 3:00PM - 5:30PM,SCH. INTER.&PUBLIC AFFAIRS 100,Claudia Collado Vides,08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010 - General Biology I,Tu 8:00AM - 9:15AM,Parking Garage 6 116,"John Geiger,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010 - General Biology I,Th 8:00AM - 9:15AM,Parking Garage 6 116,"John Geiger,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010 - General Biology I,MoWeFr 11:00AM - 11:50AM,SCH. INTER.&PUBLIC AFFAIRS 125,"John Cozza,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010 - General Biology I,TuTh 11:00AM - 12:15PM,Green Library 100,"Thomas Pitzer,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010 - General Biology I,MoWe 6:00PM - 7:15PM,Chem & Physics 145,"Alberto Cruz,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010 - General Biology I,MoWe 9:30AM - 10:45AM,SCH. INTER.&PUBLIC AFFAIRS 125,"Lauralis Correa,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010L - General Biology I Lab,Tu 11:00AM - 1:50PM,Chem & Physics 297,"Mauricio Rodriguez-Lanetty,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010L - General Biology I Lab,Tu 2:00PM - 4:50PM,Chem & Physics 297,"Mauricio Rodriguez-Lanetty,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010L - General Biology I Lab,Mo 8:30AM - 11:20AM,Owa Ehan 293,"Lauralis Correa,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010L - General Biology I Lab,Tu 9:00AM - 11:50AM,Owa Ehan 295,"Patricia Waikel,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010L - General Biology I Lab,Mo 11:30AM - 2:20PM,Owa Ehan 293,"Lauralis Correa,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010L - General Biology I Lab,Tu 1:00PM - 3:50PM,Owa Ehan 295,"Patricia Waikel,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010L - General Biology I Lab,Mo 2:30PM - 5:20PM,Owa Ehan 293,"Lauralis Correa,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010L - General Biology I Lab,Mo 5:30PM - 8:20PM,Owa Ehan 293,"Lauralis Correa,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010L - General Biology I Lab,Mo 9:30AM - 12:20PM,Owa Ehan 297,"Lauralis Correa,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010L - General Biology I Lab,Mo 12:30PM - 3:20PM,Owa Ehan 297,"Lauralis Correa,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010L - General Biology I Lab,Mo 3:30PM - 6:20PM,Owa Ehan 297,"Lauralis Correa,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010L - General Biology I Lab,Mo 6:30PM - 9:20PM,Owa Ehan 297,"Lauralis Correa,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
BSC 2010L - General Biology I Lab,Tu 8:00AM - 10:50AM,Owa Ehan 293,"Lauralis Correa,",08/26/2024 - 12/07/2024,Modesto A. Maidique Campus
